seed,turn,stability,true_stability,risk,active_civil_wars,settlements,mediated_settlements,brokered_insurgencies,broken_accords,successions,complacency_mean,complacency_max,grievance_mean,comp_avg_population_stability,comp_avg_leader_legitimacy,comp_avg_trust,comp_active_conflict_count,comp_active_insurgency_count,comp_conflict_pressure,comp_insurgency_pressure,comp_stability_contrib_population,comp_stability_contrib_legitimacy,comp_stability_contrib_trust,comp_stability_contrib_conflict_relief,comp_risk_contrib_population,comp_risk_contrib_legitimacy,comp_risk_contrib_trust,comp_risk_contrib_conflict,comp_risk_contrib_insurgency,v3_new_insurgencies,v3_civil_wars_started,v3_tech_breakthroughs,v3_migrations,v3_fragmentation_events,v3_negotiations_concluded,v3_intelligence_ops,ins_organizing,ins_active,ins_escalated,ins_civil_war,ins_suppressed,ins_other,pop_demographic_stress,pop_housing_pressure,pop_unemployment,pop_food_security,pop_refugees,pop_war_casualties,leader_legitimacy,leader_inst_control,leader_war_pressure,leader_elite_support,leader_scandals
7,42,0.6016,0.5974,0.3735,0,0,0,3,0,0,0.408,0.408,0.303,0.5529,0.5734,0.5943,1,1,0.125,0.1667,0.1935,0.172,0.1486,0.0875,0.1565,0.1067,0.0811,0.0125,0.0167,0,0,0,14,0,1,14,0,1,0,0,3,0,0.2611,0.2459,0.12,0.7884,0.2492,0.191,0.5902,0.5,0.0022,0.3733,37
7,43,0.6011,0.5969,0.3738,0,1,1,3,0,0,0.42,0.42,0.3059,0.5543,0.5681,0.5966,1,1,0.125,0.1667,0.194,0.1704,0.1492,0.0875,0.156,0.108,0.0807,0.0125,0.0167,0,0,0,8,0,1,15,0,0,0,0,3,0,0.256,0.2471,0.12,0.789,0.25,0.1943,0.5895,0.5,0.0008,0.3643,38
7,44,0.6032,0.6032,0.3552,0,0,0,2,0,0,0.432,0.432,0.307,0.5581,0.569,0.5985,1,0,0.125,0.0,0.1953,0.1707,0.1496,0.0875,0.1547,0.1078,0.0803,0.0125,0.0,0,0,0,16,0,1,16,0,0,0,0,3,0,0.2631,0.2599,0.12,0.7896,0.25,0.1977,0.5871,0.5,0.0,0.3629,39
7,45,0.6138,0.5971,0.361,0,0,0,4,0,0,0.444,0.444,0.3074,0.5557,0.5652,0.5992,0,1,0.0,0.1667,0.1945,0.1696,0.1498,0.1,0.1555,0.1087,0.0802,0.0,0.0167,1,0,0,8,0,1,14,1,0,0,0,3,0,0.2649,0.2694,0.12,0.7901,0.25,0.1977,0.5839,0.5,0.0,0.3624,40
7,46,0.6102,0.5935,0.3643,0,0,0,4,0,0,0.456,0.456,0.3076,0.5515,0.557,0.6003,0,1,0.0,0.1667,0.193,0.1671,0.1501,0.1,0.157,0.1108,0.0799,0.0,0.0167,0,0,0,7,0,0,13,1,0,0,0,3,0,0.2666,0.2763,0.12,0.7906,0.25,0.1977,0.578,0.5,0.0023,0.3514,42
7,47,0.614,0.5807,0.3773,0,0,0,3,0,0,0.468,0.468,0.3076,0.5601,0.5594,0.6005,0,2,0.0,0.3333,0.196,0.1678,0.1501,0.1,0.154,0.1101,0.0799,0.0,0.0333,0,0,0,10,0,0,18,0,2,0,0,2,0,0.2675,0.2814,0.12,0.7911,0.25,0.1977,0.5793,0.5,0.0009,0.3424,43
7,48,0.6155,0.5822,0.376,0,0,0,3,0,0,0.48,0.48,0.3077,0.5622,0.5609,0.6019,0,2,0.0,0.3333,0.1968,0.1683,0.1505,0.1,0.1532,0.1098,0.0796,0.0,0.0333,0,0,0,12,0,0,10,0,2,0,0,2,0,0.2679,0.2853,0.12,0.7915,0.25,0.1977,0.5802,0.5,0.0,0.3352,44
7,49,0.6172,0.5672,0.3911,0,1,0,4,0,0,0.492,0.492,0.3077,0.5646,0.5632,0.6023,0,3,0.0,0.5,0.1976,0.169,0.1506,0.1,0.1524,0.1092,0.0795,0.0,0.05,1,0,0,17,0,0,22,1,1,0,0,2,0,0.2639,0.2806,0.12,0.7919,0.25,0.1977,0.5831,0.5,0.0015,0.3352,44
7,50,0.618,0.568,0.3904,0,0,0,4,0,0,0.504,0.504,0.3077,0.5651,0.5646,0.6033,0,3,0.0,0.5,0.1978,0.1694,0.1508,0.1,0.1522,0.1089,0.0793,0.0,0.05,1,0,0,18,0,0,12,1,2,0,0,2,0,0.2674,0.2851,0.12,0.7923,0.25,0.1977,0.5818,0.5,0.0,0.3257,45
7,51,0.6121,0.5621,0.3957,0,0,0,4,0,0,0.516,0.516,0.3077,0.559,0.5515,0.6041,0,3,0.0,0.5,0.1956,0.1654,0.151,0.1,0.1544,0.1121,0.0792,0.0,0.05,0,0,0,12,0,0,20,0,3,0,0,2,0,0.2681,0.2885,0.12,0.7927,0.25,0.1977,0.5726,0.5,0.0,0.32,47
7,52,0.6089,0.5589,0.3988,0,0,0,4,0,0,0.528,0.528,0.3194,0.5513,0.549,0.6047,0,3,0.0,0.5,0.193,0.1647,0.1512,0.1,0.157,0.1127,0.0791,0.0,0.05,0,0,0,18,0,0,9,0,3,0,0,2,0,0.269,0.2941,0.12,0.7931,0.25,0.1977,0.5705,0.5,0.0,0.3138,49
7,53,0.6121,0.5621,0.3959,0,0,0,4,0,0,0.54,0.54,0.3402,0.5557,0.5542,0.6051,0,3,0.0,0.5,0.1945,0.1663,0.1513,0.1,0.1555,0.1114,0.079,0.0,0.05,0,0,0,10,0,0,13,0,3,0,0,2,0,0.27,0.3035,0.12,0.7934,0.25,0.1977,0.5735,0.5,0.0,0.3048,50
7,54,0.6114,0.5614,0.3965,0,1,1,4,0,0,0.55,0.55,0.3561,0.5556,0.5518,0.6056,0,3,0.0,0.5,0.1945,0.1655,0.1514,0.1,0.1555,0.1121,0.0789,0.0,0.05,0,0,0,14,0,0,14,0,2,0,0,2,0,0.2642,0.303,0.12,0.7937,0.25,0.1977,0.5743,0.5,0.0,0.3048,51
7,55,0.5996,0.5496,0.4075,0,0,0,3,0,0,0.55,0.55,0.367,0.5362,0.5348,0.6058,0,3,0.0,0.5,0.1877,0.1604,0.1514,0.1,0.1623,0.1163,0.0788,0.0,0.05,0,0,0,15,0,0,11,0,3,0,0,1,0,0.2705,0.3168,0.12,0.794,0.25,0.1977,0.5598,0.5,0.0,0.3043,55
7,56,0.6093,0.5593,0.3984,0,1,1,3,0,0,0.55,0.55,0.374,0.5524,0.5485,0.6058,0,3,0.0,0.5,0.1933,0.1646,0.1514,0.1,0.1567,0.1129,0.0788,0.0,0.05,0,0,0,11,0,0,13,0,2,0,0,1,0,0.2654,0.3168,0.12,0.7943,0.25,0.1977,0.5719,0.5,0.0,0.3048,55
7,57,0.6149,0.5816,0.3767,1,0,0,2,0,0,0.5077,0.55,0.3782,0.5587,0.5588,0.6069,0,2,0.0,0.3333,0.1956,0.1676,0.1517,0.1,0.1544,0.1103,0.0786,0.0,0.0333,0,0,0,12,0,0,17,0,1,1,0,1,0,0.2718,0.3312,0.12,0.7946,0.25,0.1977,0.5768,0.5,0.0,0.3048,55
7,58,0.6166,0.5833,0.3749,1,0,0,2,0,0,0.5077,0.55,0.3808,0.5646,0.558,0.6065,0,2,0.0,0.3333,0.1976,0.1674,0.1516,0.1,0.1524,0.1105,0.0787,0.0,0.0333,0,0,0,8,0,0,22,0,1,1,0,1,0,0.2742,0.3423,0.12,0.7949,0.25,0.1977,0.5763,0.5,0.0,0.3052,56
7,59,0.6148,0.5815,0.3764,1,1,1,2,0,0,0.5077,0.55,0.3823,0.5653,0.551,0.6067,0,2,0.0,0.3333,0.1978,0.1653,0.1517,0.1,0.1522,0.1122,0.0787,0.0,0.0333,0,0,0,10,0,0,14,0,0,1,0,1,0,0.2691,0.339,0.12,0.7951,0.25,0.1977,0.5743,0.5,0.0,0.2986,58
7,60,0.6098,0.5598,0.398,1,0,0,3,0,0,0.5077,0.55,0.3832,0.5523,0.5493,0.6069,0,3,0.0,0.5,0.1933,0.1648,0.1517,0.1,0.1567,0.1127,0.0786,0.0,0.05,2,0,0,14,0,0,10,0,2,1,0,1,0,0.2752,0.3484,0.12,0.7953,0.25,0.1977,0.5701,0.5,0.0,0.2981,60
7,61,0.605,0.555,0.4025,1,0,0,4,0,0,0.5077,0.55,0.384,0.5443,0.5424,0.6071,0,3,0.0,0.5,0.1905,0.1627,0.1518,0.1,0.1595,0.1144,0.0786,0.0,0.05,0,0,0,16,0,0,15,0,2,1,0,1,0,0.2765,0.3554,0.12,0.7955,0.25,0.1977,0.5653,0.5,0.0,0.2981,62
7,62,0.598,0.548,0.4091,1,1,1,4,0,0,0.4654,0.55,0.3844,0.5313,0.5341,0.6072,0,3,0.0,0.5,0.186,0.1602,0.1518,0.1,0.164,0.1165,0.0786,0.0,0.05,0,0,0,13,0,0,11,0,1,1,0,1,0,0.2708,0.3506,0.12,0.7957,0.25,0.1977,0.5629,0.5,0.0,0.2976,65
7,63,0.5947,0.5447,0.4123,1,0,0,4,0,0,0.4654,0.55,0.3845,0.5222,0.534,0.6069,0,3,0.0,0.5,0.1828,0.1602,0.1517,0.1,0.1672,0.1165,0.0786,0.0,0.05,1,0,0,13,0,0,18,0,2,1,0,1,0,0.277,0.3561,0.12,0.7959,0.25,0.1977,0.5605,0.5,0.0,0.2976,67
7,64,0.5897,0.5397,0.4169,1,0,0,4,0,0,0.4654,0.55,0.3846,0.5156,0.5249,0.6072,0,3,0.0,0.5,0.1805,0.1575,0.1518,0.1,0.1695,0.1188,0.0786,0.0,0.05,0,0,0,14,0,0,20,0,2,1,0,1,0,0.2781,0.3601,0.12,0.7961,0.25,0.1977,0.5542,0.5,0.0,0.2976,70
7,65,0.593,0.543,0.4141,2,0,0,4,0,0,0.4231,0.55,0.3846,0.5166,0.5347,0.6069,0,3,0.0,0.5,0.1808,0.1604,0.1517,0.1,0.1692,0.1163,0.0786,0.0,0.05,0,1,0,13,0,0,15,0,1,1,1,1,0,0.2791,0.365,0.12,0.7962,0.25,0.1977,0.5612,0.5,0.0,0.2976,71
7,66,0.5926,0.5426,0.4147,2,0,0,4,0,0,0.4231,0.55,0.3846,0.512,0.5392,0.6065,0,3,0.0,0.5,0.1792,0.1618,0.1516,0.1,0.1708,0.1152,0.0787,0.0,0.05,0,0,0,19,0,0,12,0,1,1,1,1,0,0.2798,0.3686,0.12,0.7964,0.25,0.1977,0.5641,0.5,0.0,0.291,72
7,67,0.5805,0.5138,0.4426,2,0,0,5,0,0,0.4231,0.55,0.3846,0.4927,0.5206,0.6073,0,4,0.0,0.6667,0.1724,0.1562,0.1518,0.1,0.1776,0.1198,0.0785,0.0,0.0667,1,0,0,8,0,0,16,0,2,1,1,1,0,0.28,0.3713,0.12,0.7966,0.25,0.1977,0.5513,0.5,0.0029,0.291,76
7,68,0.5753,0.5086,0.4477,2,1,1,5,0,0,0.4231,0.55,0.3846,0.479,0.5195,0.6074,0,4,0.0,0.6667,0.1677,0.1558,0.1518,0.1,0.1823,0.1201,0.0785,0.0,0.0667,0,0,0,17,0,0,10,0,1,2,0,1,0,0.2733,0.3642,0.12,0.7967,0.25,0.1977,0.5529,0.5,0.0015,0.2914,79
7,69,0.5755,0.5255,0.4311,2,0,0,4,0,0,0.4231,0.55,0.3846,0.4744,0.5252,0.6077,0,3,0.0,0.5,0.1661,0.1575,0.1519,0.1,0.1839,0.1187,0.0785,0.0,0.05,0,1,0,10,0,0,12,0,1,1,1,1,0,0.2797,0.3681,0.12,0.7969,0.25,0.1977,0.5544,0.5,0.0,0.2914,81
7,70,0.5819,0.5319,0.4253,1,1,1,4,0,0,0.4231,0.55,0.3846,0.483,0.5362,0.6078,0,3,0.0,0.5,0.169,0.1609,0.152,0.1,0.181,0.116,0.0784,0.0,0.05,0,0,0,14,0,0,22,0,1,0,1,1,0,0.2733,0.3594,0.12,0.797,0.25,0.1977,0.5649,0.5,0.0,0.2914,81
7,71,0.5817,0.5484,0.409,0,1,1,3,0,0,0.4231,0.55,0.3846,0.4806,0.5384,0.6077,0,2,0.0,0.3333,0.1682,0.1615,0.1519,0.1,0.1818,0.1154,0.0785,0.0,0.0333,0,0,0,11,0,0,14,0,1,0,0,1,0,0.2714,0.3505,0.12,0.7971,0.25,0.1977,0.5666,0.5,0.0018,0.2914,83
7,72,0.5801,0.5468,0.4104,0,0,0,3,0,0,0.4231,0.55,0.3846,0.4786,0.535,0.6083,0,2,0.0,0.3333,0.1675,0.1605,0.1521,0.1,0.1825,0.1162,0.0783,0.0,0.0333,1,0,0,8,0,0,23,0,2,0,0,1,0,0.2767,0.3529,0.12,0.7972,0.25,0.1977,0.5622,0.5,0.0004,0.291,85
7,73,0.5656,0.5323,0.4239,0,0,0,3,0,0,0.4231,0.55,0.3846,0.4548,0.5145,0.6084,0,2,0.0,0.3333,0.1592,0.1543,0.1521,0.1,0.1908,0.1214,0.0783,0.0,0.0333,0,0,0,12,0,0,15,0,2,0,0,1,0,0.2768,0.3547,0.12,0.7973,0.25,0.1977,0.548,0.5,0.0026,0.2905,90
7,74,0.5712,0.5379,0.4188,0,0,0,3,0,0,0.4231,0.55,0.3846,0.4611,0.5253,0.609,0,2,0.0,0.3333,0.1614,0.1576,0.1522,0.1,0.1886,0.1187,0.0782,0.0,0.0333,0,0,0,13,0,0,11,0,2,0,0,1,0,0.2768,0.3559,0.12,0.7975,0.25,0.1977,0.5554,0.5,0.0012,0.2905,92
7,75,0.568,0.5347,0.4221,2,0,0,3,0,0,0.3808,0.55,0.3846,0.4515,0.5253,0.6096,0,2,0.0,0.3333,0.158,0.1576,0.1524,0.1,0.192,0.1187,0.0781,0.0,0.0333,0,0,0,13,0,0,10,0,0,2,0,1,0,0.2771,0.3612,0.12,0.7976,0.25,0.1977,0.5552,0.5,0.0029,0.291,95
7,76,0.5582,0.5082,0.4481,1,1,1,4,0,0,0.3808,0.55,0.3846,0.4314,0.5157,0.6098,0,3,0.0,0.5,0.151,0.1547,0.1525,0.1,0.199,0.1211,0.078,0.0,0.05,1,0,0,9,0,0,14,1,0,1,0,1,0,0.2712,0.3536,0.12,0.7977,0.25,0.1977,0.5511,0.5,0.0043,0.291,99
7,77,0.5562,0.4729,0.4835,1,0,0,5,0,0,0.3817,0.55,0.3846,0.4244,0.5174,0.6097,0,5,0.0,0.8333,0.1485,0.1552,0.1524,0.1,0.2015,0.1207,0.0781,0.0,0.0833,2,0,0,15,0,0,13,1,3,1,0,0,0,0.2769,0.3572,0.12,0.7978,0.25,0.1977,0.5495,0.5,0.004,0.2905,102
7,78,0.5589,0.4922,0.465,1,0,0,5,0,0,0.3826,0.55,0.3846,0.4177,0.534,0.61,0,4,0.0,0.6667,0.1462,0.1602,0.1525,0.1,0.2038,0.1165,0.078,0.0,0.0667,0,0,0,13,0,0,16,0,3,1,0,1,0,0.277,0.3598,0.12,0.7979,0.25,0.1977,0.5603,0.5,0.0095,0.2905,102
7,79,0.5619,0.4952,0.4625,2,0,0,5,0,0,0.3835,0.55,0.3846,0.4177,0.5425,0.6118,0,4,0.0,0.6667,0.1462,0.1627,0.153,0.1,0.2038,0.1144,0.0776,0.0,0.0667,0,0,0,14,0,0,11,0,2,2,0,1,0,0.2776,0.3642,0.12,0.7979,0.25,0.1977,0.5658,0.5,0.0087,0.2914,103
7,80,0.5553,0.4886,0.4684,2,0,0,5,0,0,0.3845,0.55,0.3846,0.4099,0.5295,0.6122,0,4,0.0,0.6667,0.1435,0.1588,0.153,0.1,0.2065,0.1176,0.0776,0.0,0.0667,0,0,0,14,0,0,18,0,2,2,0,1,0,0.2785,0.3675,0.12,0.798,0.25,0.1977,0.5568,0.5,0.0056,0.2914,106
7,81,0.5454,0.4787,0.4773,4,0,0,5,0,0,0.3431,0.55,0.3846,0.4002,0.5067,0.613,0,4,0.0,0.6667,0.1401,0.152,0.1533,0.1,0.2099,0.1233,0.0774,0.0,0.0667,0,0,0,15,0,0,17,0,0,4,0,1,0,0.2789,0.3743,0.12,0.7981,0.25,0.1977,0.5413,0.5,0.0013,0.2914,111
7,82,0.5449,0.4782,0.478,4,0,0,5,0,0,0.344,0.55,0.3846,0.3953,0.5107,0.6133,0,4,0.0,0.6667,0.1384,0.1532,0.1533,0.1,0.2116,0.1223,0.0773,0.0,0.0667,0,0,0,11,0,0,9,0,0,4,0,1,0,0.2803,0.3795,0.12,0.7982,0.25,0.1977,0.5435,0.5,0.0077,0.2914,114
7,83,0.5516,0.4849,0.472,4,0,0,4,0,0,0.3449,0.55,0.3846,0.4017,0.5255,0.6135,0,4,0.0,0.6667,0.1406,0.1577,0.1534,0.1,0.2094,0.1186,0.0773,0.0,0.0667,0,0,0,16,0,0,10,0,0,4,0,1,0,0.2814,0.3834,0.12,0.7982,0.25,0.1977,0.5535,0.5,0.0034,0.2914,115
7,84,0.5444,0.4777,0.4785,4,0,0,4,0,0,0.3458,0.55,0.3846,0.3941,0.5096,0.6143,0,4,0.0,0.6667,0.1379,0.1529,0.1536,0.1,0.2121,0.1226,0.0771,0.0,0.0667,0,0,0,13,0,0,16,0,0,4,0,1,0,0.2822,0.3863,0.12,0.7983,0.25,0.1977,0.5425,0.5,0.0021,0.291,119
7,85,0.5379,0.4712,0.4846,2,2,1,4,0,0,0.3468,0.55,0.3846,0.3812,0.5023,0.615,0,4,0.0,0.6667,0.1334,0.1507,0.1538,0.1,0.2166,0.1244,0.077,0.0,0.0667,0,2,0,9,0,0,18,0,0,2,0,1,0,0.2712,0.3693,0.12,0.7984,0.25,0.1977,0.5424,0.5,0.0006,0.291,123
7,86,0.5445,0.5112,0.4457,2,0,0,3,0,0,0.3477,0.55,0.3846,0.3833,0.5215,0.6156,0,2,0.0,0.3333,0.1341,0.1565,0.1539,0.1,0.2159,0.1196,0.0769,0.0,0.0333,0,0,0,12,0,0,18,0,0,2,0,1,0,0.2798,0.3708,0.12,0.7985,0.25,0.1977,0.5516,0.5,0.0013,0.291,124
7,87,0.5305,0.4972,0.4581,1,1,1,3,0,0,0.3486,0.55,0.3846,0.3698,0.4899,0.6165,0,2,0.0,0.3333,0.1294,0.147,0.1541,0.1,0.2206,0.1275,0.0767,0.0,0.0333,0,0,0,21,0,0,20,0,0,1,0,1,0,0.273,0.3603,0.12,0.7986,0.25,0.1977,0.5328,0.5,0.0044,0.2905,130
7,88,0.5361,0.4861,0.47,1,0,0,3,0,0,0.3495,0.55,0.3846,0.3721,0.5049,0.6174,0,3,0.0,0.5,0.1302,0.1515,0.1544,0.1,0.2198,0.1238,0.0765,0.0,0.05,2,0,0,13,0,0,21,1,1,1,0,1,0,0.2787,0.3617,0.12,0.7987,0.25,0.1977,0.5411,0.5,0.0016,0.291,132
7,89,0.5447,0.4947,0.4622,1,0,0,3,0,0,0.3505,0.55,0.3846,0.3831,0.5208,0.6174,0,3,0.0,0.5,0.1341,0.1562,0.1543,0.1,0.2159,0.1198,0.0765,0.0,0.05,0,1,0,14,0,0,14,1,1,0,1,1,0,0.2788,0.3626,0.12,0.7987,0.25,0.1977,0.5517,0.5,0.0,0.2914,133
7,90,0.5392,0.4892,0.4675,1,0,0,3,0,0,0.3514,0.55,0.3846,0.3723,0.5143,0.6183,0,3,0.0,0.5,0.1303,0.1543,0.1546,0.1,0.2197,0.1214,0.0763,0.0,0.05,0,0,0,17,0,0,12,1,1,0,1,1,0,0.2789,0.3633,0.12,0.7987,0.25,0.1977,0.5472,0.5,0.0,0.291,137
7,91,0.5398,0.4898,0.4672,1,0,0,3,0,0,0.3523,0.55,0.3846,0.368,0.5209,0.619,0,3,0.0,0.5,0.1288,0.1563,0.1547,0.1,0.2212,0.1198,0.0762,0.0,0.05,0,0,0,14,0,0,14,1,1,0,1,1,0,0.2792,0.3639,0.12,0.7987,0.25,0.1977,0.5512,0.5,0.004,0.2914,139
7,92,0.5394,0.4894,0.4678,2,0,0,4,0,0,0.3532,0.55,0.3846,0.3644,0.5233,0.6193,0,3,0.0,0.5,0.1275,0.157,0.1548,0.1,0.2225,0.1192,0.0761,0.0,0.05,0,0,0,13,0,0,24,1,0,1,1,1,0,0.2794,0.3668,0.12,0.7988,0.25,0.1977,0.5522,0.5,0.0056,0.2914,140
7,93,0.5418,0.4918,0.4657,2,0,0,5,0,0,0.3542,0.55,0.3846,0.3664,0.5281,0.6203,0,3,0.0,0.5,0.1283,0.1584,0.1551,0.1,0.2217,0.118,0.0759,0.0,0.05,1,0,0,14,0,0,20,1,0,1,1,2,0,0.2798,0.369,0.12,0.7988,0.25,0.1977,0.5552,0.5,0.0055,0.2914,141
7,94,0.5342,0.4842,0.4727,1,1,1,6,0,0,0.356,0.55,0.3846,0.3539,0.5173,0.6205,0,3,0.0,0.5,0.1238,0.1552,0.1551,0.1,0.2262,0.1207,0.0759,0.0,0.05,1,0,0,10,0,0,11,1,0,0,1,3,0,0.2732,0.3591,0.12,0.7988,0.25,0.1977,0.5506,0.5,0.0015,0.2914,145
7,95,0.5298,0.4798,0.4767,1,0,0,6,0,0,0.3578,0.55,0.3846,0.3467,0.5107,0.6211,0,3,0.0,0.5,0.1214,0.1532,0.1553,0.1,0.2286,0.1223,0.0758,0.0,0.05,1,0,0,12,0,0,23,1,1,0,1,3,0,0.2792,0.3609,0.12,0.7988,0.25,0.1977,0.5438,0.5,0.0,0.2929,149
7,96,0.5166,0.4833,0.4724,1,0,0,6,0,0,0.3606,0.55,0.3846,0.3242,0.4928,0.6212,0,2,0.0,0.3333,0.1135,0.1478,0.1553,0.1,0.2365,0.1268,0.0758,0.0,0.0333,0,1,0,13,0,0,16,0,1,0,1,4,0,0.2797,0.3623,0.12,0.7989,0.25,0.1977,0.5314,0.5,0.0021,0.2924,154
7,97,0.517,0.4837,0.472,0,1,1,6,0,0,0.3634,0.55,0.3846,0.3264,0.4904,0.6224,0,2,0.0,0.3333,0.1142,0.1471,0.1556,0.1,0.2358,0.1274,0.0755,0.0,0.0333,0,0,0,19,0,0,17,0,1,0,0,4,0,0.2727,0.3518,0.12,0.7989,0.25,0.1977,0.5328,0.5,0.003,0.2929,158
7,98,0.5098,0.4765,0.4791,0,0,0,6,0,0,0.3662,0.55,0.3846,0.3071,0.4878,0.6239,0,2,0.0,0.3333,0.1075,0.1464,0.156,0.1,0.2425,0.128,0.0752,0.0,0.0333,1,0,0,11,0,0,17,1,1,0,0,4,0,0.2782,0.353,0.12,0.7989,0.25,0.1977,0.5285,0.5,0.0023,0.2924,163
7,99,0.5173,0.484,0.472,0,0,0,6,0,0,0.3689,0.55,0.3846,0.3226,0.4944,0.6244,0,2,0.0,0.3333,0.1129,0.1483,0.1561,0.1,0.2371,0.1264,0.0751,0.0,0.0333,0,0,0,19,0,0,12,1,1,0,0,4,0,0.2786,0.3539,0.12,0.7989,0.25,0.1977,0.5329,0.5,0.0022,0.291,166
7,100,0.5091,0.4424,0.513,0,1,1,7,0,0,0.3717,0.55,0.3846,0.3075,0.4844,0.6247,0,4,0.0,0.6667,0.1076,0.1453,0.1562,0.1,0.2424,0.1289,0.0751,0.0,0.0667,1,0,0,8,0,0,18,2,1,0,0,3,0,0.2722,0.343,0.12,0.7989,0.25,0.1977,0.529,0.5,0.0035,0.291,171
7,101,0.5072,0.4572,0.4985,0,0,0,6,0,0,0.3745,0.55,0.3846,0.298,0.4888,0.6252,0,3,0.0,0.5,0.1043,0.1466,0.1563,0.1,0.2457,0.1278,0.075,0.0,0.05,0,0,0,9,0,0,13,2,1,0,0,3,0,0.2776,0.3469,0.12,0.799,0.25,0.1977,0.5288,0.5,0.005,0.291,175
7,102,0.503,0.4697,0.486,0,1,1,6,0,0,0.3772,0.55,0.3846,0.2878,0.4859,0.6257,0,2,0.0,0.3333,0.1007,0.1458,0.1564,0.1,0.2493,0.1285,0.0749,0.0,0.0333,0,0,0,16,0,0,15,1,0,0,0,4,0,0.2711,0.3381,0.12,0.799,0.25,0.1977,0.5295,0.5,0.0044,0.2905,179
7,103,0.4866,0.4533,0.5013,0,0,0,6,0,0,0.3809,0.55,0.3846,0.258,0.4662,0.6258,0,2,0.0,0.3333,0.0903,0.1399,0.1565,0.1,0.2597,0.1334,0.0748,0.0,0.0333,1,0,0,12,0,0,16,1,1,0,0,4,0,0.2768,0.3435,0.12,0.799,0.25,0.1977,0.5126,0.5,0.005,0.2905,186
7,104,0.4865,0.4532,0.5015,0,0,0,6,0,0,0.3846,0.55,0.3846,0.2566,0.4673,0.6258,0,2,0.0,0.3333,0.0898,0.1402,0.1565,0.1,0.2602,0.1332,0.0748,0.0,0.0333,0,0,0,11,0,0,13,1,1,0,0,4,0,0.2778,0.3473,0.12,0.799,0.25,0.1977,0.513,0.5,0.003,0.291,191
7,105,0.4837,0.4504,0.5042,0,0,0,7,0,0,0.3883,0.55,0.3846,0.2505,0.465,0.6262,0,2,0.0,0.3333,0.0877,0.1395,0.1565,0.1,0.2623,0.1338,0.0748,0.0,0.0333,1,0,0,14,0,0,10,1,1,0,0,5,0,0.2784,0.3501,0.12,0.7991,0.25,0.1977,0.5113,0.5,0.004,0.2914,197
7,106,0.4717,0.4384,0.5154,1,0,0,7,0,0,0.3652,0.55,0.3846,0.2314,0.446,0.6274,0,2,0.0,0.3333,0.081,0.1338,0.1568,0.1,0.269,0.1385,0.0745,0.0,0.0333,0,0,0,12,0,0,18,1,0,1,0,5,0,0.2791,0.3542,0.12,0.7991,0.25,0.1977,0.4983,0.5,0.0008,0.2914,204
7,107,0.4582,0.4374,0.5295,1,0,0,7,0,0,0.3689,0.55,0.3846,0.2176,0.4584,0.628,1,2,0.125,0.3333,0.0762,0.1375,0.157,0.0875,0.2738,0.1354,0.0744,0.0125,0.0333,0,0,0,12,0,1,17,1,0,1,0,5,0,0.2817,0.3573,0.12,0.7991,0.2582,0.2,0.5062,0.5,0.0092,0.291,208
7,108,0.4624,0.4416,0.5256,1,0,0,7,0,0,0.3726,0.55,0.3846,0.2238,0.4651,0.6281,1,2,0.125,0.3333,0.0783,0.1395,0.157,0.0875,0.2717,0.1337,0.0744,0.0125,0.0333,0,0,0,14,0,0,19,1,0,1,0,5,0,0.2844,0.3596,0.12,0.7991,0.2661,0.2022,0.5106,0.5,0.0135,0.291,212
7,109,0.4499,0.4124,0.5539,1,0,0,8,0,0,0.3763,0.55,0.3846,0.2037,0.4464,0.6287,1,3,0.125,0.5,0.0713,0.1339,0.1572,0.0875,0.2787,0.1384,0.0743,0.0125,0.05,1,0,0,16,0,0,12,0,2,1,0,5,0,0.2866,0.3614,0.12,0.7991,0.2738,0.2045,0.4975,0.5,0.0228,0.2905,219
7,110,0.4539,0.4164,0.5499,1,0,0,8,0,0,0.38,0.55,0.3846,0.2147,0.447,0.6287,1,3,0.125,0.5,0.0752,0.1341,0.1572,0.0875,0.2748,0.1383,0.0743,0.0125,0.05,0,0,0,21,0,0,17,0,2,1,0,5,0,0.2895,0.3628,0.12,0.7991,0.2812,0.2068,0.4978,0.5,0.0256,0.2905,224
7,111,0.4626,0.4251,0.5421,0,2,2,8,0,0,0.3837,0.55,0.3846,0.2243,0.4644,0.6291,1,3,0.125,0.5,0.0785,0.1393,0.1573,0.0875,0.2715,0.1339,0.0742,0.0125,0.05,0,1,0,11,0,1,17,0,1,0,0,5,0,0.278,0.3408,0.12,0.7991,0.2884,0.2091,0.5153,0.5,0.0326,0.2905,227
7,112,0.4694,0.4486,0.5195,0,0,0,7,1,0,0.3874,0.55,0.3846,0.2283,0.483,0.6286,1,2,0.125,0.3333,0.0799,0.1449,0.1571,0.0875,0.2701,0.1293,0.0743,0.0125,0.0333,1,0,0,12,0,0,14,0,2,0,0,5,0,0.3001,0.3455,0.12,0.7991,0.2953,0.2114,0.5213,0.5,0.0369,0.291,230
